Alpha,AUC,MRR,NDCG@5,NDCG@10,Recall@5,Recall@10
0.0,0.9210526315789472,0.5,0.6509209298071326,0.6509209298071326,1.0,1.0
0.0,0.3378378378378378,0.0384615384615384,0.0,0.0,0.0,0.0
0.0,0.4375,0.0434782608695652,0.0,0.0,0.0,0.0
0.0,0.5032520325203251,0.0454545454545454,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5158730158730158,0.1666666666666666,0.0,0.1671604549662022,0.0,0.3333333333333333
0.0,0.3214285714285714,0.0238095238095238,0.0,0.0,0.0,0.0
0.0,0.375,0.5,0.3868528072345416,0.6052602440527057,0.5,1.0
0.0,0.7316017316017316,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.6052227342549923,0.0434782608695652,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.5714285714285714,0.1428571428571428,0.0,0.3333333333333333,0.0,1.0
0.0,0.5091575091575091,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.3359375,0.0285714285714285,0.0,0.0,0.0,0.0
0.0,0.631578947368421,1.0,0.4692787260227564,0.6049306994552042,0.3333333333333333,0.6666666666666666
0.0,0.5075187969924813,0.1666666666666666,0.0,0.0979129253499678,0.0,0.1428571428571428
0.0,0.4347826086956521,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.4398148148148149,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.4375,0.0625,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.5,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.4117647058823529,0.0625,0.0,0.0,0.0,0.0
0.0,0.3260869565217391,0.0454545454545454,0.0,0.0,0.0,0.0
0.0,0.2922077922077922,0.0158730158730158,0.0,0.0,0.0,0.0
0.0,0.4735023041474654,0.03125,0.0,0.0,0.0,0.0
0.0,0.4769230769230769,0.04,0.0,0.0,0.0,0.0
0.0,0.7642276422764228,1.0,0.6843515475204855,0.6105858728157117,0.5,0.5
0.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.5694444444444444,0.25,0.2021073465005475,0.2021073465005475,0.3333333333333333,0.3333333333333333
0.0,0.5,1.0,1.0,1.0,1.0,1.0
0.0,0.5833333333333334,0.3333333333333333,0.2346393630113782,0.2346393630113782,0.3333333333333333,0.3333333333333333
0.0,0.6515151515151515,0.5,0.4981892574664128,0.6338412308988606,0.6666666666666666,1.0
0.0,0.3387096774193548,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.5589430894308943,0.0434782608695652,0.0,0.0,0.0,0.0
0.0,0.6,1.0,0.6843515475204855,0.6843515475204855,0.6,0.6
0.0,0.6144927536231884,0.1,0.0,0.098039285831357,0.0,0.2
0.0,0.6747311827956989,0.25,0.2021073465005475,0.2021073465005475,0.3333333333333333,0.3333333333333333
0.0,0.8376068376068375,0.1111111111111111,0.0,0.1412669728598289,0.0,0.3333333333333333
0.0,0.2976190476190476,0.04,0.0,0.0,0.0,0.0
0.0,0.3676470588235294,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.696969696969697,0.3333333333333333,0.2346393630113782,0.558226059985166,0.3333333333333333,1.0
0.0,0.4752293577981651,0.1,0.0,0.098039285831357,0.0,0.2
0.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.5108333333333334,0.0416666666666666,0.0,0.0,0.0,0.0
0.0,0.5348837209302326,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.5427215189873418,0.1428571428571428,0.0,0.1301266833307005,0.0,0.25
0.0,0.5357142857142857,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.8122807017543859,0.1428571428571428,0.0,0.211092687589229,0.0,0.4
0.0,0.5833333333333334,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.4629629629629629,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.7073170731707317,0.1111111111111111,0.0,0.2769189462922768,0.0,0.6666666666666666
0.0,0.9655172413793104,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.5128205128205128,0.05,0.0,0.0,0.0,0.0
0.0,0.4506802721088435,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.3563218390804598,0.0285714285714285,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.409090909090909,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
0.0,0.75,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.4,0.032258064516129,0.0,0.0,0.0,0.0
0.0,0.4736842105263158,1.0,0.3391602052736161,0.3391602052736161,0.2,0.2
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.6336996336996337,1.0,0.3391602052736161,0.4644147025690222,0.1428571428571428,0.4285714285714285
0.0,0.5102040816326531,0.0625,0.0,0.0,0.0,0.0
0.0,0.8125,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.5518867924528302,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.5902777777777777,0.2,0.2371977127692962,0.2371977127692962,0.5,0.5
0.0,0.4791666666666666,0.2,0.1815417925373526,0.3171937659698004,0.3333333333333333,0.6666666666666666
0.0,0.25,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.4042553191489362,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.4285714285714286,0.0188679245283018,0.0,0.0,0.0,0.0
0.0,0.375,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.5147058823529411,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.5532212885154062,0.1111111111111111,0.0,0.08274602130532,0.0,0.1428571428571428
0.0,0.0999999999999999,0.2,0.2371977127692962,0.4415801103577823,0.5,1.0
0.0,0.6640625,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.6801643192488263,0.25,0.1460683498427064,0.1303237659103706,0.1666666666666666,0.1666666666666666
0.0,0.4155844155844156,0.0263157894736842,0.0,0.0,0.0,0.0
0.0,0.7413194444444444,1.0,0.5413996682199069,0.6804558477306826,0.5,0.75
0.0,0.6052631578947368,0.1666666666666666,0.0,0.2184074368181641,0.0,0.5
0.0,0.9285714285714286,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.5,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.3653846153846154,0.05,0.0,0.0,0.0,0.0
0.0,0.5483333333333333,0.125,0.0,0.0954604330894673,0.0,0.1666666666666666
0.0,0.4,0.3333333333333333,0.3065735963827292,0.5109559939712153,0.5,1.0
0.0,0.4583333333333333,0.25,0.1460683498427064,0.2317730746678625,0.0833333333333333,0.25
0.0,0.6666666666666667,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.3,0.1666666666666666,0.0,0.3562071871080222,0.0,1.0
0.0,0.6,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.3409090909090909,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.15625,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.8,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.3709677419354839,0.0256410256410256,0.0,0.0,0.0,0.0
0.0,0.5,0.1666666666666666,0.0,0.3562071871080222,0.0,1.0
0.0,0.4411764705882353,0.0625,0.0,0.0,0.0,0.0
0.0,0.3666666666666667,0.2,0.2371977127692962,0.4556051495874603,0.5,1.0
0.0,0.6191520467836258,0.2,0.1312050775123417,0.0978515946351604,0.125,0.125
0.0,0.3928571428571428,0.125,0.0,0.3154648767857287,0.0,1.0
0.0,0.7022900763358779,0.025,0.0,0.0,0.0,0.0
0.0,0.9444444444444444,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.7276422764227641,1.0,0.6508205185601091,0.6508205185601091,0.6666666666666666,0.6666666666666666
0.0,0.8984375,0.1666666666666666,0.0,0.3956467236022118,0.0,1.0
0.0,0.4004065040650406,0.0263157894736842,0.0,0.0,0.0,0.0
0.0,0.7727272727272727,0.1666666666666666,0.0,0.3562071871080222,0.0,1.0
0.0,0.9047619047619048,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.3433734939759036,0.0285714285714285,0.0,0.0,0.0,0.0
0.0,0.7701149425287356,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.4456521739130435,0.1111111111111111,0.0,0.1845756967795681,0.0,0.5
0.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.2093023255813953,0.0357142857142857,0.0,0.0,0.0,0.0
0.0,0.7250000000000001,1.0,0.8503449055347546,0.8503449055347546,1.0,1.0
0.0,0.4684684684684685,0.0454545454545454,0.0,0.0,0.0,0.0
0.0,0.925925925925926,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.3641304347826087,0.0357142857142857,0.0,0.0,0.0,0.0
0.0,0.3243243243243243,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.28125,0.0526315789473684,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.5953947368421052,0.1111111111111111,0.0,0.1175161047564271,0.0,0.25
0.0,0.7238095238095238,0.0333333333333333,0.0,0.0,0.0,0.0
0.0,0.4809716599190283,0.032258064516129,0.0,0.0,0.0,0.0
0.0,0.8970588235294118,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.4838709677419355,0.0434782608695652,0.0,0.0,0.0,0.0
0.0,0.3916666666666666,0.0625,0.0,0.0,0.0,0.0
0.0,0.5,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.382183908045977,0.0333333333333333,0.0,0.0,0.0,0.0
0.0,0.7282051282051281,0.1428571428571428,0.0,0.2976932148674144,0.0,0.6666666666666666
0.0,0.7291666666666666,1.0,0.6131471927654584,0.7903864795495061,0.5,1.0
0.0,0.4826666666666666,0.2,0.1312050775123417,0.1487639058405727,0.0666666666666666,0.1333333333333333
0.0,0.4047619047619047,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.685897435897436,0.5,0.3868528072345416,0.3868528072345416,0.5,0.5
0.0,0.3977272727272727,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.6666666666666667,0.1,0.0,0.2890648263178879,0.0,1.0
0.0,0.4117647058823529,0.1666666666666666,0.0,0.0901000086523676,0.0,0.125
0.0,0.2,0.2,0.3868528072345416,0.3868528072345416,1.0,1.0
0.0,0.2558139534883721,0.04,0.0,0.0,0.0,0.0
0.0,0.3095238095238095,0.0526315789473684,0.0,0.0,0.0,0.0
0.0,0.6764705882352942,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.9166666666666669,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.3947368421052631,0.0625,0.0,0.0,0.0,0.0
0.0,0.5007575757575757,0.3333333333333333,0.169580102636808,0.169580102636808,0.2,0.2
0.0,0.6527777777777778,0.3333333333333333,0.1951900249960508,0.3342462045068264,0.25,0.5
0.0,0.7941176470588236,0.125,0.0,0.3154648767857287,0.0,1.0
0.0,0.6259191176470589,0.1666666666666666,0.0,0.2475310813521633,0.0,0.375
0.0,0.883879781420765,0.5,0.2139862647345275,0.2820132694023927,0.1666666666666666,0.3333333333333333
0.0,0.6188271604938271,0.25,0.1460683498427064,0.1089364926177558,0.125,0.125
0.0,0.4291338582677165,0.0185185185185185,0.0,0.0,0.0,0.0
0.0,0.5393700787401574,0.1666666666666666,0.0,0.1208113026994942,0.0,0.2
0.0,0.4990942028985508,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.75,0.1428571428571428,0.0,0.3333333333333333,0.0,1.0
0.0,0.4278846153846154,0.0416666666666666,0.0,0.0,0.0,0.0
0.0,0.8620689655172414,1.0,0.5585075862632192,0.6975637657739948,0.5,0.75
0.0,0.409090909090909,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.3536585365853658,0.04,0.0,0.0,0.0,0.0
0.0,0.3443579766536965,0.0040485829959514,0.0,0.0,0.0,0.0
0.0,0.3235294117647058,0.0588235294117647,0.0,0.0,0.0,0.0
0.0,0.4499999999999999,0.2,0.2371977127692962,0.2371977127692962,0.5,0.5
0.0,0.8431372549019607,1.0,0.7653606369886217,0.7653606369886217,0.6666666666666666,0.6666666666666666
0.0,0.6666666666666667,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.5857142857142857,0.1111111111111111,0.0,0.08274602130532,0.0,0.1428571428571428
0.0,0.2945205479452055,0.0161290322580645,0.0,0.0,0.0,0.0
0.0,0.4518072289156626,0.027027027027027,0.0,0.0,0.0,0.0
0.0,0.3,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.5575221238938053,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.3936170212765957,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.6837606837606838,1.0,0.4703652827859579,0.5151254397262444,0.3333333333333333,0.5
0.0,0.3421052631578947,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.4027777777777778,0.1111111111111111,0.0,0.1845756967795681,0.0,0.5
0.0,0.7708333333333333,0.3333333333333333,0.4367467095119258,0.4367467095119258,0.6666666666666666,0.6666666666666666
0.0,0.3245614035087719,0.0232558139534883,0.0,0.0,0.0,0.0
0.0,0.3819444444444444,0.1111111111111111,0.0,0.1412669728598289,0.0,0.3333333333333333
0.0,0.25,0.1428571428571428,0.0,0.3333333333333333,0.0,1.0
0.0,0.3865853658536585,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.5443722943722943,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.2285714285714286,0.0344827586206896,0.0,0.0,0.0,0.0
0.0,0.4186046511627907,0.125,0.0,0.123151194370365,0.0,0.25
0.0,0.6824561403508772,0.0666666666666666,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.9090909090909092,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.4123711340206185,0.0136986301369863,0.0,0.0,0.0,0.0
0.0,0.3529411764705882,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.35,0.2,0.3868528072345416,0.3868528072345416,1.0,1.0
0.0,0.638655462184874,0.0333333333333333,0.0,0.0,0.0,0.0
0.0,0.3373015873015873,0.0166666666666666,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.51,0.02,0.0,0.0,0.0,0.0
0.0,0.7948717948717949,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
0.0,0.6875,0.25,0.1681275362711174,0.1681275362711174,0.25,0.25
0.0,0.5441176470588235,0.1111111111111111,0.0,0.1412669728598289,0.0,0.3333333333333333
0.0,0.3489361702127659,0.0666666666666666,0.0,0.0,0.0,0.0
0.0,0.9629629629629628,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.2435897435897436,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.5794871794871794,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.9666666666666668,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.4691358024691358,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.5658263305322129,0.1111111111111111,0.0,0.1412669728598289,0.0,0.3333333333333333
0.0,0.9411764705882352,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.4104477611940298,0.0166666666666666,0.0,0.0,0.0,0.0
0.0,0.4,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.8,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.3710691823899371,0.037037037037037,0.0,0.0,0.0,0.0
0.0,0.646341463414634,0.3333333333333333,0.2346393630113782,0.2346393630113782,0.3333333333333333,0.3333333333333333
0.0,0.3728813559322034,0.04,0.0,0.0,0.0,0.0
0.0,0.5625,0.5,0.3868528072345416,0.6052602440527057,0.5,1.0
0.0,0.1153846153846153,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.6091954022988505,0.3333333333333333,0.2346393630113782,0.4017998179775804,0.3333333333333333,0.6666666666666666
0.0,0.2388059701492537,0.0222222222222222,0.0,0.0,0.0,0.0
0.0,0.6499999999999999,1.0,0.8503449055347546,0.8503449055347546,1.0,1.0
0.0,0.5722222222222222,0.5,0.3868528072345416,0.3868528072345416,0.5,0.5
0.0,0.3838383838383838,0.0172413793103448,0.0,0.0,0.0,0.0
0.0,0.7758620689655171,0.037037037037037,0.0,0.0,0.0,0.0
0.0,0.6552197802197801,0.1666666666666666,0.0,0.0901000086523676,0.0,0.125
0.0,0.1428571428571428,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.358974358974359,0.03125,0.0,0.0,0.0,0.0
0.0,0.4844444444444444,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.4519230769230769,0.0454545454545454,0.0,0.0,0.0,0.0
0.0,0.1699999999999999,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.6328725038402458,0.5,0.2139862647345275,0.2601414854823591,0.1428571428571428,0.2857142857142857
0.0,0.3611111111111111,0.0384615384615384,0.0,0.0,0.0,0.0
0.0,0.5277777777777778,0.1111111111111111,0.0,0.1845756967795681,0.0,0.5
0.0,0.5765765765765766,0.5,0.3835663673713356,0.3108658234453849,0.2857142857142857,0.2857142857142857
0.0,0.2727272727272727,0.0169491525423728,0.0,0.0,0.0,0.0
0.0,0.7941176470588236,0.0666666666666666,0.0,0.0,0.0,0.0
0.0,0.3508771929824561,0.0285714285714285,0.0,0.0,0.0,0.0
0.0,0.8250000000000001,0.3333333333333333,0.1951900249960508,0.4643728878375269,0.25,0.75
0.0,0.7831978319783198,0.5,0.2960819109658652,0.2960819109658652,0.3333333333333333,0.3333333333333333
0.0,0.4829545454545454,0.032258064516129,0.0,0.0,0.0,0.0
0.0,0.3629032258064516,0.0196078431372549,0.0,0.0,0.0,0.0
0.0,0.652439024390244,0.2,0.1510196182278052,0.1510196182278052,0.25,0.25
0.0,0.6,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.6102150537634409,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5
0.0,0.8478260869565217,1.0,0.6131471927654584,0.7977228895450266,0.5,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.3775510204081632,0.0232558139534883,0.0,0.0,0.0,0.0
0.0,0.4,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.8200000000000001,0.3333333333333333,0.3156484524795145,0.5356949866046503,0.4,0.8
0.0,0.75,0.2,0.1510196182278052,0.2685357229842324,0.25,0.5
0.0,0.5166666666666666,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.8503401360544217,0.5,0.2960819109658652,0.4632423659320675,0.3333333333333333,0.6666666666666666
0.0,0.3333333333333333,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.4095238095238095,0.0454545454545454,0.0,0.0,0.0,0.0
0.0,0.55,0.125,0.0,0.123151194370365,0.0,0.25
0.0,0.4571428571428571,0.25,0.1460683498427064,0.1820533310616658,0.125,0.25
0.0,0.5657894736842105,0.25,0.1681275362711174,0.2856436410275446,0.25,0.5
0.0,0.375,0.1428571428571428,0.0,0.3333333333333333,0.0,1.0
0.0,0.4907407407407407,0.0178571428571428,0.0,0.0,0.0,0.0
0.0,0.4166666666666667,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.375,0.0217391304347826,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.375,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
0.0,0.5454545454545454,0.3333333333333333,0.3007851801491498,0.3007851801491498,0.4,0.4
0.0,0.6598130841121495,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.6470588235294117,0.1428571428571428,0.0,0.3333333333333333,0.0,1.0
0.0,0.5431034482758621,0.1428571428571428,0.0,0.2043823975884861,0.0,0.5
0.0,0.4,0.0188679245283018,0.0,0.0,0.0,0.0
0.0,0.6208112874779541,0.3333333333333333,0.169580102636808,0.1374381664571454,0.1428571428571428,0.1428571428571428
0.0,0.3461538461538461,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
0.0,0.8060567010309279,0.5,0.3835663673713356,0.3622037692261084,0.25,0.375
0.0,0.6439645625692137,1.0,0.3391602052736161,0.2200917662980801,0.0714285714285714,0.0714285714285714
0.0,0.35,0.0526315789473684,0.0,0.0,0.0,0.0
0.0,0.2765957446808511,0.0416666666666666,0.0,0.0,0.0,0.0
0.0,0.5580246913580247,0.1666666666666666,0.0,0.1208113026994942,0.0,0.2
0.0,0.5457317073170732,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.1964285714285714,0.0416666666666666,0.0,0.0,0.0,0.0
0.0,0.6136363636363636,1.0,0.6131471927654584,0.8065735963827293,0.5,1.0
0.0,0.3,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.5104166666666666,0.1666666666666666,0.0,0.208656625690782,0.0,0.3333333333333333
0.0,0.7786407766990291,1.0,0.4852285551163225,0.5982819568741946,0.4,0.6
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.4583333333333333,0.2,0.1815417925373526,0.3295827480202853,0.3333333333333333,0.6666666666666666
0.0,0.8041095890410958,1.0,0.5531464700081437,0.6552438651310554,0.4,0.6
0.0,0.4416666666666666,0.25,0.1681275362711174,0.1681275362711174,0.25,0.25
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.6979655712050079,0.3333333333333333,0.169580102636808,0.1854661756255334,0.1111111111111111,0.2222222222222222
0.0,0.5555555555555556,1.0,0.6713860725233041,0.812653045383133,0.6666666666666666,1.0
0.0,0.4666666666666667,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.5675,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,0.3695652173913043,0.0666666666666666,0.0,0.0,0.0,0.0
0.0,0.651360544217687,0.125,0.0,0.0954604330894673,0.0,0.1666666666666666
0.0,0.7457142857142857,1.0,0.4703652827859579,0.4703652827859579,0.4,0.4
0.0,0.8035087719298246,0.5,0.5296347172140421,0.6276740030453991,0.6,0.8
0.0,0.5,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,0.8666666666666667,0.3333333333333333,0.5,0.5,1.0,1.0
0.0,0.6529411764705882,0.3333333333333333,0.3156484524795145,0.5344990410103657,0.4,0.8
0.0,0.4807692307692308,0.0526315789473684,0.0,0.0,0.0,0.0
0.0,0.5897435897435896,1.0,0.4692787260227564,0.4692787260227564,0.3333333333333333,0.3333333333333333
0.0,0.226,0.0166666666666666,0.0,0.0,0.0,0.0
0.0,0.6666666666666667,0.2,0.3868528072345416,0.3868528072345416,1.0,1.0
0.0,0.65,0.125,0.0,0.3154648767857287,0.0,1.0
0.0,0.710204081632653,0.5,0.5296347172140421,0.5119946377060678,0.4285714285714285,0.5714285714285714
0.0,0.6309523809523809,0.0454545454545454,0.0,0.0,0.0,0.0
0.0,0.484375,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.3478260869565217,0.0434782608695652,0.0,0.0,0.0,0.0
0.0,0.5218855218855218,0.03125,0.0,0.0,0.0,0.0
0.0,0.2416666666666666,0.0416666666666666,0.0,0.0,0.0,0.0
0.0,0.7475728155339807,1.0,0.3391602052736161,0.3391602052736161,0.2,0.2
0.0,0.53125,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.6029411764705882,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5
0.0,0.5924657534246576,0.1111111111111111,0.0,0.1845756967795681,0.0,0.5
0.0,0.2666666666666666,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.5909090909090909,0.2,0.2371977127692962,0.4415801103577823,0.5,1.0
0.0,0.4635416666666667,0.0344827586206896,0.0,0.0,0.0,0.0
0.0,0.375,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
0.0,0.6968390804597702,0.25,0.1460683498427064,0.2311912370766417,0.1666666666666666,0.3333333333333333
0.0,0.351063829787234,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.2608695652173913,0.0476190476190476,0.0,0.0,0.0,0.0
0.0,0.173076923076923,0.0555555555555555,0.0,0.0,0.0,0.0
0.0,0.45,0.1,0.0,0.098039285831357,0.0,0.2
0.0,0.1847826086956521,0.0294117647058823,0.0,0.0,0.0,0.0
0.0,0.6641414141414141,1.0,0.5087403079104241,0.352568324121728,0.2222222222222222,0.2222222222222222
0.0,0.4285714285714286,0.0625,0.0,0.0,0.0,0.0
0.0,0.6507936507936508,0.0769230769230769,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.2888888888888888,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.6488095238095238,0.1428571428571428,0.0,0.3044671974905181,0.0,0.6666666666666666
0.0,0.4333333333333333,0.1666666666666666,0.0,0.1671604549662022,0.0,0.3333333333333333
0.0,0.4324324324324324,0.04,0.0,0.0,0.0,0.0
0.0,0.7946428571428572,0.25,0.1681275362711174,0.1681275362711174,0.25,0.25
0.0,0.779040404040404,0.25,0.1460683498427064,0.1691720091305909,0.1111111111111111,0.2222222222222222
0.0,0.4,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.7516339869281046,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.5425219941348973,0.0625,0.0,0.0,0.0,0.0
0.0,0.6851851851851852,0.25,0.3836491390379002,0.3836491390379002,0.6666666666666666,0.6666666666666666
0.0,0.6759868421052633,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5
0.0,0.6651785714285714,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5
0.0,0.7446808510638298,0.125,0.0,0.123151194370365,0.0,0.25
0.0,0.3125,0.1,0.0,0.2890648263178879,0.0,1.0
0.0,0.6774193548387097,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.9565217391304348,0.1428571428571428,0.0,0.3333333333333333,0.0,1.0
0.0,0.4933333333333333,0.0434782608695652,0.0,0.0,0.0,0.0
0.0,0.7499999999999999,0.125,0.0,0.2893079283427616,0.0,0.6666666666666666
0.0,0.5890804597701149,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
0.0,0.4897959183673469,0.0625,0.0,0.0,0.0,0.0
0.0,0.3861386138613861,0.0121951219512195,0.0,0.0,0.0,0.0
0.0,0.421875,0.0344827586206896,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.2352941176470588,0.0909090909090909,0.0,0.0,0.0,0.0
0.0,0.25,0.1666666666666666,0.0,0.3562071871080222,0.0,1.0
0.0,0.4150943396226415,0.0714285714285714,0.0,0.0,0.0,0.0
0.0,0.4125,0.0666666666666666,0.0,0.0,0.0,0.0
0.0,0.4444444444444444,0.1428571428571428,0.0,0.211092687589229,0.0,0.4
0.0,0.5128205128205129,0.0833333333333333,0.0,0.0,0.0,0.0
0.0,0.5681818181818181,0.1,0.0,0.1772392867840477,0.0,0.5
0.0,0.2179487179487179,0.0131578947368421,0.0,0.0,0.0,0.0
0.0,0.25,0.25,0.430676558073393,0.430676558073393,1.0,1.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0
